id,text
1581815421023310000,"@user Pior que eu discordo. Bolsonaro teve 6 minutos pra falar o que quisesse, bater sobre os erros do Lula, e foi falar de outros países, não tratou de nenhuma questão do governo do PT. E no direito de resposta, achei que ele aproveitou melhor o tempo. Sobre a pandemia, nem se fala"
1576960648399200000,@user Só quem viveu sabe o inferno que foi aquela época. Eu tinha 18 anos e tinha consciência política e da minha classe graças a meus professores. Era uma época de desalento com tudo. O bolsonaro parece comunista perto do FHC 😅.
1577034358166200000,"@user Minha análise fora da casinha diz que esse movimento fragmentado da direita foi coordenado, combinado entre os caciques, para tirar o Moisés do segundo turno. No entanto, agora vão ter que lidar com o PT vivo pedindo voto para o Lula, e no cenário que se desenha, vai atrapalhar."
1579645108043290000,"O Tarcísio diz que o Bolsonaro comprou vacinas e que podia escolher vacinas de X, Y, Z!

ALGUÉM PODIA ESCOLHER VACINAS??"
1577288433826930000,Eu concordo 100 % com você. Se não acontecer alguma coisa diferente não vai adiantar nada fazer campanha !! Bolsonaro vai ter 70 % De votos mas vai perder . Os votos serão todos desviados para o Lula-Ladrão.
1576648938236450000,"@user Deu pra perceber que não gosta de política, apoia o bozo né..."
1583733442214170000,"@user @user @user Vocês nunca foram democráticos, vocês a cada dia nesta reta final estão fazendo um absurdo, agora mesmo, vocês deram um tiro no pé, vocês mandaram várias ofensas para o comentarista da jovem pan, Leonardo,e diga de passagem, petista,vocês não são democráticos, Bolsonaro já virou."
1579112008414530000,"Nossos estagiários de cabelo colorido de 20 anos , atrizes idem, jornazistas de 30/40 anos , mídia Goebbels, recordam com detalhes da "" tortura militar que dilmanta e Miriam leitão sofreram em 64, mas não tem nenhuma lembrança dos roubos da facção Pete há 5 anos atrás."
1584658685040960000,"@user @user Se ele estiver na frente aqui no meu Ms, só se o agro fechou com o MST 
Seria a msm coisa de dizer q Bolsonaro passou o ladrao no nordeste, é impossível! Aqui não tem vez pro ladrao 
Aqui o agro vem forte e ngm apoia bandidos aqui"
1577309771451010000,"@user Passo mal ,eles mudando a foto do perfil pra se passar por patriota e dizendo que vai mudar o voto . Nem pra fazer isso servem 😂😂😂"
1581813947128170000,"O Bolsonaro teve a manha de fazer uma Live de 6 minutos em cima do Lula, que teve que ficar com o rabo entre as pernas e as orelhas abaixadas. Senhoras e Senhores, presenciamos ao vivo o maior massacre da história da TV brasileira.🤣"
1576918143221390000,"eu não me surpreendi com a % de bolsonaro. sabe por que? porque eles não são eleitores de bolsonaro, eles são FANÁTICOS por bolsonaro
já viram crente deixar de ser crente depois de dar de cara com tudo de ruim que a igreja faz? difícil né? porque a loucura e fixação é a mesma"
1584317870653480000,"Tentaram defender Roberto Jefferson após ele tentar matar os policiais. Fizemos eles recuarem: Bolsonaro está NESTE MOMENTO, covarde, chamando Jefferson de bandido! Aliado
Impressionante como distorce toda a situação!!!!!!!!!!!!!!!!!!!"
1576714107969220000,"Sinceramente, tem algo estranho... 🧐 os votos ""computados"" estão seguindo uma movimentação sinistra, a cada travadinha vai se tirando pouco a pouco os votos do Bolsonaro?!? 🧐 FFAA vocês estão vendo isto?"
1584501549018950000,"@user @user Poderia pelo almenos ser homem e respeitar o passado político com o terrorista...MENTIROSO,PATIFE"
1576627547512930000,Que venha logo 2026 para elegermos um brasileiro competente inteligente e sério. Vamos nos livrar de lula e bolsonaro. Este ano foi uma vergonha para a democracia brasileira. Deixar para decidir entre um ladrao corrupto e um mentiroso e incompetente foi o reflexo do país.
1578148302314710000,"@user @user falou aquele que não queria pagar 200,00 de auxílio pros mais pobres. Governador pare que tá ridículo você defendendo esse bandido do Bolsonaro!"
1580281919966540000,"👉1️⃣3️⃣👈
@user 
 + =
=+
Prefeita de Uberaba exibe fuzis, granadas e materiais de Bolsonaro para ""celebrar"" dia das crianças (vídeo)"
1583870384352310000,"@user ATENÇÃO!!! HOJE TEM SUPER LIVE DO BONORO!!! VAMOS MOSTRAR NOSSA FORÇA E BATER MAIS UM RECORDE DE ACESSOS!!! CHAMA AS TIAS DO ZAP.
TEREMOS MENINO NEY E MUITOS OUTROS CONVIDADOS.
ÀS 17H NO LINK ABAIXO! COMPARTILHEM!"
1583806619468830000,"@user Tá chegando a hora da onça beber água, e o mito nos livrar de toda ameaça comunista nesse país. A democracia e os direitos e garantias constitucionais dos brasileiros jamais serão extorquido por esses corruptos de esquerda."
1585268555146310000,Para o bem do Brasil vote 22 presidente Jair Messias Bolsonaro. Deus abençoe.
1581422373852820000,Pra cada bolsominion filho da puta apoiador de pedófilo q aparecer aqui eu posto o vídeo com entrevista do BOLSONARO PEDÓFILO
1580332883939840000,@user @user Conversa fiada! Os números mostram que houve uma grande redução no no número de homicídios de 2019 pra cá. Na era PT chegamos a 69000/ano.
1582542903552850000,"@user Não é possível que um homem que se diz "" de Deus "" fique ao lado de um canalha que diz "" pintou um clima "", para uma menina de 14 anos!
Bolsonaro teve uma atitude de pedófilo, fato."
1576768825843930000,"Lula e Bolsonaro disputam 2º turno
Assim que as eleições finalizaram, a contagem de votos se iniciou e Bolsonaro começou em 1º com 49% dos votos e se manteve na frente até quando pouco mais de 50% dos votos haviam sido apurados,"
1582470546981130000,"@user BOLSONARO PEDÓFILO 
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO 
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO
BOLSONARO PEDÓFILO 
BOLSONARO PEDÓFILO"
1583781603469590000,"@user Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?” - Jair Bolsonaro."
1578424009774860000,"Assim, tem vários naquele STF merecedores de impeachment, não tem moral alguma pra estarem no principal órgão de justiça do país, mas sabemos muito bem quais são as reais intenções do verme Bolsonaro."
1580621204691350000,Vontade de votar no bozo só pra ter passe livre pra dar soco em traveco e viado espalhafatoso que quer ter razão de tudo
1585210283043470000,@user Exatamente! Não vote em ladrão e mordomia pra essa gente da Globo! VOTE BOLSONARO 22
1583830552477830000,@user Kkkkkk o mais engraçado eram o gado falando que o Lula não podia sair para rua. Hoje eles estão quietinhos e arrependidos por cobrarem para o verdadeiro mito deste país saísse às ruas. Lula ganhou no 1º turno com 6 milhões de votos a mais e vai ganhar no 2⁰ com por 6 a 8 milhões
1584238506083520000,"@user @user @user Você não se sente uma idiota, quando sabe que não existe mais nenhum processo contra Lula.
Fique sabendo que fora da bolha, as pessoas sabem que vocês fazem isso para esconder os 160 processos que Bozo vai ter que responder quando sair da presidência."
1576952178035820000,claro que a riquinha do lulu da pomerania que o papai banca a faculdade de medicina a vista e sem fies vota no bonoro. que piada!
1581985308350240000,"@user MENTIRA: Bolsonaro+Guedes queriam Auxílio de R$200 reais. Foram derrotados pelo congresso que votou pelo aumento.

Próxima fake BG.

Acho que vou fazer um perfil “desmentindo BG”, se ele prometer que não me bloqueia eu faço."
1581964184048190000,@user Clima de Debate na Bolsonaro e Lula foi um Sucesso batendo recordes de Audiencia e telespectadores na Plataforma Google e YouTube que deu suporte na emissora para o sucesso do formato
1576298374332290000,amanhã é Bolsonaro 👉🏾👉🏾 na veia 🙏🏾 é primeiro 1️⃣º turno pro nosso 🫡🫡 capitão❕❕ok❔❔ AMANHÃ É 1️⃣3️⃣ vamos mostrar a força 💪🏾💪🏾 do nosso Brasil sil sil 🇧🇷🇧🇷🇧🇷 nas urnas 🤛🏾 apertar o 1️⃣3️⃣ e confirma ✅✅ Acabar com essa 😤😤 ameaça comunista 🤚🏾❌ vote Bolsonaro vote 1️⃣3️⃣
1580686162242730000,"Bolsonaro se comportou como Satanás', diz bispo após tumulto Bolsonarista em Aparecida🇧🇷🇧🇷🇧🇷🇧🇷Uma vergonha que está correndo o mundo ."
1583228353745520000,"bolsonaro é o pai da mentira , não merece nosso voto ,fora racista , fora homofobico , fora pedofilia."
1580664769253560000,"@user *viajante no tempo que voltou para 2022 para impedir a eleição do Bolsonaro, pois as consequências da reeleição dele culminam na extinção do Brasil e do planeta em 2030."
1583883257946400000,"@user @user ""Se tornará peça chave no DESENVOLVIMENTO CUBANO...""
Enquanto gastavam bilhões em Cuba, Venezuela, Angola entre outras ditaduras, o povo do nordeste morrendo de sede e fome com a transposição que não saía do papel na gestão petista. 
Bolsonaro em menos de 3 anos, levou água ao NE"
1585351832049620000,"@user Bolsonaro É CRITÃO? 
Veja a VERDADE na Bíblia:
(compartilhem!)"
1583988630997340000,@user Obrigada amigo-irmão patriota! 🤜🤛🇧🇷🇧🇷🇧🇷2️⃣2️⃣✅
1576734964082570000,mano vcs q tão falando mal de quem votou 3 via vai tomar no cu de vcs eu n apoio o lula e ponto e se n gostou morra!!! claro q entre ele e o bozo voto nele né mas n vem falar q eu joguei meu voto no lixo (insulto) pq é por causa dessa política populista q tá divido entre os dois sendo q
1576969463005860000,"O estado de MG foi o maior absurdo que eu vi em minha vida. Basta observar a votação para deputado federal: O hiper-pró Bolsonaro obteve, no mínimo, cinco vezes a quantidade de votos do deputado do ex-presidiário. 🤡"
1582376495321780000,"@user @user @user este que é o ""bombar"" da economia do Posto Ipiranga e do Bozo?"
1577448928508880000,"@user @user @user @user @user VOU VOTAR EM LULA! SOU LULA! (MESMO QUE NÃO FOSSE PRA TIRAR o BOZO) QUEM FOR VOTAR EM ME SEGUE QUE EU SIGO DE VOLTA.
@user
@user 
@user
@user"
1586188689943980000,Olha o bolsonaro querendo voltar a ser deputado federaaaal vai tomar no cu o cara não sabe nem qual é o cargo dele
1584115184121320000,"@user Os melhores cabos eleitorais do Bolsonaro são vcs mesmo, obrigado, o presidente da República não tem poder de perdoar dívidas da receita federal,seja Bolsonaro ou Lula."
1585428953438860000,"@user A informação que recebi AGORA é MUITO BOA. Assustadora, mas é boa. Ainda preciso verificar os detalhes, o resumo é esse: As urnas são seguras, mas Bolsonaro quer provar a fraude. Para provar, precisou “deixar” o inimigo “agir”."
1582747027909120000,"Vocês sabiam da relação de Bolsonaro com o Marcola do PCC? Detalhe, o material apresentado na matéria está disponível no site da Câmara do Deputados."
1584510775347280000,"Contando as horas para chegada do nosso Presidente amado @user amanhã aqui em Barreiras Bahia. 
Queremos fotos meu Mito 
@user"
1581809246877780000,", NÃO DERAM NENHUM DIREITO DE RESPOSTA AO BOLSONARO A BANDLIXO TEM LADO!!!"
1580006903815770000,"Lula, PT e Chuchu nunca mais.

Vote no MITO, Bolsonaro 22

Lula, PT e Chuchu nunca mais.

Vote no MITO …Bolsonaro 22"
1585961595141710000,"Essa foi a razão da emergência com ministro e militar com Bolsonaro . 
O assassinato do rapaz ."
1579558027212230000,"@user Vou procurar na igreja de Bolsonaro.

Ajuda divina!

Amém!"
1584143108778120000,"@user A solução é tirarmos o aloprado, desumano, mentiroso, falastrão, enquencreiro, machista, canibal e pedófilo da cadeira de presidente.
Sim e BOLSONARO CENSUROU JANONES.
Sei a sua limitação cognitiva não é tão baixa assim inclusive sobre censura. Acho"
1581584768336270000,"@user Depois que vários artistas, entidades jornalísticas e várias figuras públicas repudiar a pedofilia do bozo, ele vem numa live dizer que o PT passou dos limites. Esse ""passou dos limites"" dele, é uma vontade de ver o conflito pra tentar provar que serve pra alguma coisa."
1584830339402580000,"@user Sonegado dos impostos que devia pagar!
A hora do bozo e seus aceclas está chegando"
1580555353879550000,@user Não deixe que idiotas estraguem seu dia ☺️ Lula ladrão ✌️ Bolsonaro 22🇧🇷🇧🇷
1582081285170000000,"Bolsonaro é pai do orçamento secreto: Bolsolão
 
BOLSONARO PERVERTIDO
BOLSONARO PEDÓFILO
BOLSONARO MENTE
SEM PERDÃO PRO JAIR
BOLSONARO ODEIA POBRE
BOLSONARO NÃO É DE DEUS"
1586196278148440000,tenho pra mim que esse tal de bolsonaro tá muito preocupado com a próstata dos militares ein
1584365450485340000,"@user @user @user @user O Bolsonaro colocou 9 sigilos a maioria sobre assustos de sua vida privada como matrícula da escola da filha laura, seu cartão de vacina, visitas na sua residência, o acesso dos filhos ao planalto viagem a Rússia (segurança alimentar) e da aquisição de vacinas que inclusive foi"
1581335909550940000,"@user @user @user Tu és burro (insulto), ou cometes desonestidade intelectual? Acabei de dizer que ele é de direita, mais que o próprio Bolsonaro no âmbito econômico. Teu argumento é pobre e desonesto."
1583961396965870000,"@user Será por que ele não foi convidado pra live SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO
SONEGADORES COM BOLSONARO?"
1581659409150670000,"@user @user @user É impressionante como, mesmo não escondendo suas perversões, bolsonaro mantenha não só seguidores, como defensores tenazes. Freud explica bem isso em Psicologia das Massas. Que tenhamos, a partir de 2023, um presidente que respeite o ECA!"
1581174110465690000,"@user @user @user Em 2002, no mesmo programa, Bolsonaro desfila teses negacionistas sobre o Holocausto e diz que os judeus morreram de doenças nos campos de concentração. Não tinham sido, portanto, assassinados"
1578829643859520000,"@user O agroambientalsta(?) não tira o Lula da cabeça.
Garanto que logo, logo, estará declarando seu voto no Bozo, assim como fez o Marreco."
1586374354585420000,"Rolando vídeo do ponto na orelha q lula usou no debate
Por isso, não queria q Bolsonaro chegasse perto lixo (insulto) porque certamente viram,deviam ter oficialmente verificado no momento do debate começar,em cada um deles."
1576113177599020000,"@user Bolsonaro 22 @user o Ciro é carta fora do baralho ! E marcada! 
Vai deixar o Larapio voltar a cena do crime!"
1585008717233530000,"@user O q esses petistas bebem meu Pai? O cara pega como exemplo, a miséria da Argentina q é governada por um apoiador do lula e vice-versa pra recomendar voto no 13.
 Ele viu um comentário de alguém q vota no Bolsonaro, mas ñ entendeu nada. É muita burrice ou mau caratismo mesmo."
1585581549331830000,@user Unico tic tac aqui é o tempo que levará pro Bolsonaro ser preso dia 01 de janeiro 👍🏽
1576594072654860000,@user @user ??? Esperava oq se um país puxado pra esquerda
1584233282295990000,"@user @user @user FALTA UMA SEMANA!! 

Não querem que você assista e compartilhe esse vídeo!

Não vão nos calar! Saiba mais:"
1578427603794670000,"@user @user @user Larga a mão de ser papagaio e repetir tudo o que odiadires do Bolsonaro falam menina, até o Grão da maçonaria gravou um vídeo dizendo que Bolsonaro NÃO é maçon. E para sua informação, maçonaria não é um religião."
1578060590488110000,"Culpa do Orçamento Secreto, culpa do Bolsonaro, Culpa do centrão"
1581852947041830000,"@user Bolsonaro teve 5 min para falar em horário nobre da TV e não falou nada com coisa alguma. 
Só sabe mentir. 
É um dissimulado."
1581405793798460000,"@user Vcs mesmos elegem o Bolsonaro. TODO MUNDO HJ tem internet, todo mundo sabe ir checar se tem sentido a fala ou não, ai qdo vão ver e perecebem q o contexto foi deturpado o q em tese seria p destruir ele o torna aonda mais forte, foi assim com ""racista, homofóbico, e blablabla"""
1581672813269640000,"@user Como mãe fico me perguntando:

O que ele fez pra impedir a exploração sexual das crianças que ele se interessou?

O Conselho Tutelar foi acionado imediatamente?

BOLSONARO PEDÓFILO NA CADEIA!"
1581298863209490000,"@user @user Quem é você em corrupto!! Pra falar do bolsonaro 🇧🇷😎,esteve preso emm,o povo do rio é muito ingênuo de acreditar em vc,algumas das 60 ações,fora outras sai dae coisa mandada. É 22 🇧🇷🇧🇷🇧🇷😎"
1585100238930380000,"@user @user Agoraaaaaa o Capitão vira com esse áudio super comprometedor privando 154 MIL horas de inserções a menos .
Vota vota e confirma, 22 é bozonarooooo
Agora a virada veeem"
1583212763668630000,"@user @user Essa que deu os números perto do que Bolsonaro realmente tem.

Números de Lula ficaram longe, mesmo votando nele, os eleitores não falam falam publicamente que vão votar em Ladrão.

Por isso que dá essa diferença."
1581012216475620000,@user @user @user Serio que ainda está duvidando sobre a capacidade de Lula de ter votos? A “surra” de 57 milhões de votos no 1 turno não foi suficiente?
1578745823067660000,"Um bolsominion veio descurtir comigo sobre seu presidente, aí ele falou que Bolsonaro era tudo de bom, que era um cara espetacular e etc… aí eu falei para o bolsominion que ele era igual a Bolsonaro. O cara olhou pra mim e me pediu respeito e ficou com raiva de mim. Oxe 🤷‍♂️"
1577585409026130000,"@user @user Que projeto de poder? Bolsonaro foi o que deu autonomia a seus ministros, deu a independência do banco central, é o que respeita a constituição. Nessa hora o Moro tá sendo maduro em deixar as tretas de lado e olhar para o Brasil."
1582692665459470000,"@user Para ajudar a defender as meninas de 13 e 14 anos.""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" (Jair Bolsonaro)"
1581452699001680000,"@user Eu fui de mito no primeiro turno, mas depois dessas declarações eu vou ser obrigado a ir no 13, muito decepcionado com meu presidente 😩"
1582046582102300000,"Falem pro meliante que o povo grita ""MITO"" não é pra ele não, aí seria minto, minto, ladrão"
1576223629586510000,"@user Bolsonaro fez o mesmo que Vladimir Putin usando um falso Religioso, aqui ele usa o Padre Kelmon e na Rússia Vladmir Putin usou o Patriarca Cirilo que levou a Guerra e muitas mortes na Ucrânia. Se O Bolsonaro esta copiado de Vladimir Putin é perigoso para todos os Brasileiros."
1585017420095580000,"TARCISIO MENTIROSO 🤢

No RS, não temos um Haddad no segundo turno 😔. Mas nosso Tarcísio, o ex-ministro polivalente do Bolsonaro, tatuado por arrependimento pelo crime de Caixa 2 e, não esquecer, criador da ideia de LOCKDOWN DOS INSETOS, nosso Chuveiro, dá um banho de vergonha!"
1585005105967140000,"@user ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" 

Jair Bolsonaro"
1581935058641790000,"@user @user Bolsonaro 22
 

PTFÓBICO
Menino do MEP de César Benjamin
Morte do Celso Daniel 
Beijo lésbico na boca de André Lázaro 
TABLET, a filhote de kajuru não tem respeito com a dor de sua vice
Vergonha Nacional soltaram o PEDÓFILO no dia das crianças"
1577828615055720000,"@user @user Mas isso não quer dizer que em 2023 ele não possa mudar isso, o congresso está tomado pela extrema direita, o stf poderá ter todos seus ministros impeachmado, e se o executivo também estiver na mão do Bolsonaro, fudeu de vez, nada impedira a destruição da nossa constituição."
1578698333514000000,"Tenho medo do Bozo se reeleger como diz Regina Duarte: eu tenho medo, se isso acontecer vou embora do Brasil"
1585441505992650000,@user SABOTAGEM !!! O JOGO É SUJO . É Jair ou já era .
1586096063986940000,@user @user solta logo antes do debate pra deixar o Bolsonaro tremendo das pernas e o @user montar em cima dele. Por favor nunca te pedi nada 🥹
1584699778210070000,"@user Tá caro? É culpa do bolsonaro! Na época do Lula não era assim!!! Culpa da pandemia, governadores, guerra lá fora? Mi-mi-mi!!!!"
1576965460045620000,"meu irmao ja usou cotas, graças ao lula, eu indo a faculdade daqui a pouco e isso tudo é graças ao LULA
se eu dependesse de bolsonaro pra todas as coisas que citei aqui eu nao teria nenhuma"
1584964806574220000,@user 🚨HADDAD GOVERNADOR 13 QUEM É Tarcísio? volte para o Rio de Janeiro leve a milícia Junto São Paulo A CASA CAIU AUXÍLIO BOLSONARO É O ANTICRISTO PEDÓFILO NEYMAR MENTIROSO🚨 LULA PRESIDENTE
1582108111695120000,Dia 27 de outubro é aniversário 🎂 do Lula! Vamos dar de presente pra ele o fim desse governo da mentira e vamos mandar Bolsonaro pro espaço numa nave do Elon Musk! 😂1️⃣3️⃣✊🏽 @user @user @user @user
1584216238225440000,"@user Pela nossa lei, xingamento merece o devido processo legal, não está certo xingar, porém PRENDER por um xingamento pala PF extrapola qualquer limite do razoável. Roberto Jeferson errou em xingar, mas ser preso por isso não."
1581650105480120000,"@user @user 
""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?” - Jair Bolsonaro.
 🤡🤮😡"
1579542569281000000,"@user Foi exatamente isso que Lula falou ontem, que o mineiro não é gado. Eu ouvi. No primeiro turno não apoiou Bolsonaro, ficou em silêncio. Estava com receio de perder? Certamente que sim"
1576926216916940000,"Bolsonaro ataca Simone Tebet e Soraya: ""estepe"" e ""trambique"" Esse povo é tão ignorante quanto esse Tchutchuca . Ele ( Bozo ) não chega aos pés da Simone e nem do Ciro . Simone é inteligente , bem articulada , sabe o que fala , tem postura , ética etc…"
1580568321165890000,"Lula, o ""democrata"", está censurando todos os que ousarem lembrar da sua relação com ditadores!

O petista está agindo como um ditador para tentar se livrar da imagem que amigo de ditadores."
1586155727684460000,"Po, gente, tô com um ranço tão grande do Bolsonaro que não consigo nem ver o debate pq tem que ouvir a voz desse cara. Sério."
1582439034328330000,@user Quer dizer q na lojinha de porcentagem consta q o carniça subiu dois pontos e Bolsonaro não ganhou nenhum voto??? 😂😂😂😂😂😂😂😂😂
1582831935877170000,"Hoje a Globo sendo globo, vai Bozo vai você mexeu com os pobres. Obrigando seus empresários cupinchas a obrigar o empregado, a votar no Bozo. Isso é crime político. Cadê o TSE pra impugnar a chapa Bolsonaro."
1584361351052330000,"O que ainda te faz votar no Bolsonaro? Mesmo

Se a resposta for relacionada ao Lula, sobre indícios de crime, falas, antipetismo… Consigo provar por A + B que você muito provavelmente foi enganado

Vote sabendo o que é ou não real. Faça isso por seu país. Vote consciente."
1585075725526500000,"Bolsonaro odeia programas sociais. Inclusive o bolsa família, não importa o nome que deu agora. Está usando o auxílio como campanha eleitoreira."
1584580106911350000,"Estou em defesa desse policial sim. Certeza que ele queria tá dando uns cascudos bem dados nesse velho senil, não duvidem disso, ele deve tá se corroendo de raiva por dentro, mas manteve a serenidade pra manter o emprego que deve ter batalhado muito pra chegar lá++"
